UF,CIDADE,CEP INICIAL,CEP FINAL,VALOR,PRAZO
RJ,TANGUARJ,24890000,24899999,"589,90",6
RJ,TERESOPOLISRJ,25950000,25999999,"589,90",6
RJ,APERIBERJ,28495000,28499999,"649,30",7
RJ,BOMJESUSDOITABAPOANARJ,28360000,28374999,"628,84",5
RJ,CONCEICAODEMACABURJ,28740000,28749999,"628,84",7
RJ,ITAOCARARJ,28570000,28599999,"649,30",7
RJ,ITAPERUNARJ,28300000,28349999,"649,30",7
RJ,LAJEDOMURIAERJ,28350000,28359999,"628,84",5
RJ,MIRACEMARJ,28460000,28469999,"649,30",7
RJ,NATIVIDADERJ,28380000,28389999,"649,30",5
RJ,PORCIUNCULARJ,28390000,28399999,"649,30",5
RJ,SANTOANTONIODEPADUARJ,28470000,28494999,"628,84",7
RJ,SAOJOSEDEUBARJ,28455000,28459999,"628,84",5
RJ,TRAJANODEMORAESRJ,28750000,28769999,"628,84",8
RJ,VARRESAIRJ,28375000,28379999,"628,84",5
RO,CABIXIRO,76994000,76994999,"908,89",12
RO,CEREJEIRASRO,76997000,76998999,"908,89",9
RO,COLORADODOOESTERO,76993000,76993999,"889,53",10
RO,VILHENARO,76980000,76988999,"908,89",9
RO,ALTAFLORESTADOESTERO,76954000,76955999,"947,14",11
RO,ALTOALEGREDOSPARECISRO,76952000,76953999,"947,14",11
RO,CACOALRO,76960000,76968999,"966,50",9
RO,CASTANHEIRASRO,76948000,76949999,"966,50",12
RO,CHUPINGUAIARO,76990000,76992999,"966,50",10
RO,CORUMBIARARO,76995000,76996999,"966,50",10
RO,ESPIGAODOOESTERO,76974000,76975999,"947,14",10
RO,JIPARANARO,76900000,76914999,"947,14",10
RO,MINISTROANDREAZZARO,76919000,76919999,"947,14",10
RO,NOVABRASILANDIADOESTERO,76958000,76959999,"947,14",11
RO,NOVOHORIZONTEDOOESTERO,76956000,76957999,"947,14",11
RO,PARECISRO,76979000,76979999,"966,50",13
RO,PIMENTABUENORO,76970000,76972999,"947,14",10
RO,PIMENTEIRASDOOESTERO,76999000,76999999,"947,14",11
RO,PRESIDENTEMEDICIRO,76916000,76918999,"947,14",9
RO,PRIMAVERADERONDONIARO,76976000,76976999,"947,14",13
RO,ROLIMDEMOURARO,76940000,76947999,"947,14",11
RO,SANTALUZIADOESTERO,76950000,76951999,"947,14",11
RO,SAOFELIPEDOESTERO,76977000,76978999,"947,14",13
RO,ALVORADADOESTERO,76930000,76931999,"1.013,66",11
RO,ARIQUEMESRO,76870000,76878999,"1.033,02",9
RO,CACAULANDIARO,76889000,76889999,"1.033,02",13
RO,GOVERNADORJORGETEIXEIRARO,76898000,76899999,"1.013,66",13
RO,JARURO,76890000,76897999,"1.033,02",10
RO,MIRANTEDASERRARO,76926000,76927999,"1.013,66",11
RO,NOVAUNIAORO,76924000,76925999,"1.013,66",11
RO,OUROPRETODOOESTERO,76920000,76922999,"1.013,66",12
RO,SAOFRANCISCODOGUAPORERO,76935000,76935999,"1.013,66",11
RO,SAOMIGUELDOGUAPORERO,76932000,76933999,"1.013,66",11
RO,SERINGUEIRASRO,76934000,76934999,"1.033,02",11
RO,TEIXEIROPOLISRO,76928000,76928999,"1.033,02",11
RO,THEOBROMARO,76866000,76866999,"1.033,02",12
RO,URUPARO,76929000,76929999,"1.033,02",11
RO,VALEDOANARIRO,76867000,76867999,"1.013,66",12
RO,VALEDOPARAISORO,76923000,76923999,"1.013,66",11
RO,ALTOPARAISORO,76862000,76862999,"1.098,28",12
RO,BURITISRO,76880000,76886999,"1.117,64",10
RO,CAMPONOVODERONDONIARO,76887000,76887999,"1.098,28",13
RO,CANDEIASDOJAMARIRO,76860000,76860999,"1.098,28",10
RO,COSTAMARQUESRO,76937000,76937999,"1.098,28",12
RO,ITAPUADOOESTERO,76861000,76861999,"1.098,28",12
RO,MACHADINHODOESTERO,76868000,76869999,"1.098,28",12
RO,MONTENEGRORO,76888000,76888999,"1.098,28",10
RO,PORTOVELHORO,76800000,76834999,"1.098,28",10
RO,RIOCRESPORO,76863000,76863999,"1.098,28",13
RO,ABUNARO,76843000,76844999,"1.244,40",15
AC,ACRELANDIAAC,69945000,69949999,"1.376,88",15
AC,ASSISBRASILAC,69935000,69939999,"1.357,52",15
AC,BRASILEIAAC,69932000,69933999,"1.376,88",15
AC,BUJARIAC,69926000,69926999,"1.376,88",15
AC,CAPIXABAAC,69931000,69931999,"1.376,88",15
AC,CRUZEIRODOSULAC,69980000,69981999,"1.357,52",15
RO,CUJUBIMRO,76864000,76865999,"1.376,88",13
AC,EPITACIOLANDIAAC,69934000,69934999,"1.376,88",15
RO,EXTREMARO,76847000,76847999,"1.376,88",12
AC,FEIJOAC,69960000,69969999,"1.376,88",15
RO,GUAJARAMIRIMRO,76850000,76856999,"1.357,52",10
AC,JORDAOAC,69975000,69979999,"1.376,88",15
AC,MANCIOLIMAAC,69990000,69999999,"1.357,52",15
AC,MANOELURBANOAC,69950000,69954999,"1.357,52",15
AC,MARECHALTHAUMATURGOAC,69983000,69984999,"1.357,52",15
RO,NOVAMAMORERO,76857000,76859999,"1.357,52",10
AC,PLACIDODECASTROAC,69928000,69929999,"1.357,52",15
AC,PORTOACREAC,69927000,69927999,"1.357,52",15
AC,PORTOWALTERAC,69982000,69982999,"1.357,52",15
AC,RIOBRANCOAC,69900000,69924999,"1.357,52",15
AC,RODRIGUESALVESAC,69985000,69989999,"1.357,52",15
AC,SENADORGUIOMARDAC,69925000,69925999,"1.357,52",15
AC,SENAMADUREIRAAC,69940000,69944999,"1.357,52",15
AC,TARAUACAAC,69970000,69974999,"1.376,88",15
AC,XAPURIAC,69930000,69930999,"1.376,88",15
RS,ALVORADARS,94800000,94899999,"419,59",3
RS,BARRADORIBEIRORS,96790000,96799999,"419,59",5
RS,CACHOEIRINHARS,94900000,94999999,"419,59",3
RS,CANOASRS,92000000,92479999,"419,59",3
RS,CHARQUEADASRS,96745000,96749999,"419,59",3
RS,ELDORADODOSULRS,92990000,92999999,"419,59",3
RS,ESTEIORS,93250000,93299999,"419,59",3
RS,GRAVATAIRS,94000000,94379999,"419,59",3
RS,GUAIBARS,92500000,92849999,"419,59",3
RS,NOVASANTARITARS,92480000,92499999,"419,59",3
RS,PORTOALEGRERS,90000000,91999999,"419,59",3
RS,SAPUCAIADOSULRS,93200000,93249999,"419,59",3
RS,VIAMAORS,94400000,94799999,"419,59",3
RS,AMARALFERRADORRS,96635000,96639999,"462,39",7
RS,ARAMBARERS,96178000,96179999,"495,01",7
RS,ARROIODOSRATOSRS,96740000,96744999,"462,39",4
RS,BARAODOTRIUNFORS,96735000,96739999,"462,39",5
RS,BUTIARS,96750000,96754999,"462,39",5
RS,CAMAQUARS,96180000,96189999,"495,01",3
RS,CERROGRANDEDOSULRS,96770000,96789999,"462,39",5
RS,CHUVISCARS,96193000,96194999,"495,01",5
RS,CRISTALRS,96195000,96199999,"495,01",7
RS,DOMFELICIANORS,96190000,96192999,"462,39",7
RS,GENERALCAMARARS,95820000,95832999,"462,39",4
RS,MARIANAPIMENTELRS,92900000,92989999,"462,39",5
RS,MINASDOLEAORS,96755000,96759999,"462,39",4
RS,SAOJERONIMORS,96700000,96734999,"462,39",3
RS,SENTINELADOSULRS,96765000,96769999,"462,39",5
RS,SERTAOSANTANARS,92850000,92899999,"462,39",5
RS,TAPESRS,96760000,96764999,"495,01",5
RS,TRIUNFORS,95840000,95859999,"462,39",7
RS,ARATIBARS,99770000,99789999,"373,98",7
RS,AUREARS,99835000,99837999,"373,98",7
RS,BARAODECOTEGIPERS,99740000,99749999,"373,98",4
RS,BARRACAORS,95370000,95379999,"373,98",6
RS,BARRADORIOAZULRS,99795000,99799999,"373,98",7
RS,BENJAMINCONSTANTDOSULRS,99650000,99654999,"373,98",7
RS,BOMJESUSRS,95290000,95299999,"373,98",5
RS,CACIQUEDOBLERS,99860000,99869999,"373,98",6
RS,CAICARARS,98440000,98449999,"373,98",5
RS,CAMPESTREDASERRARS,95255000,95259999,"373,98",5
RS,CAMPINASDOSULRS,99660000,99664999,"373,98",5
RS,CAPAOBONITODOSULRS,95308000,95309999,"373,98",8
RS,CARLOSGOMESRS,99825000,99829999,"373,98",7
RS,CASEIROSRS,95315000,95319999,"373,98",5
RS,CAXIASDOSULRS,95000000,95149999,"373,98",3
RS,CENTENARIORS,99838000,99839999,"373,98",7
RS,CIRIACORS,99970000,99979999,"373,98",7
RS,COXILHARS,99145000,99149999,"373,98",5
RS,CRUZALTENSERS,99665000,99669999,"373,98",7
RS,DAVIDCANABARRORS,99980000,99989999,"373,98",7
RS,ENTRERIOSDOSULRS,99645000,99649999,"373,98",7
RS,EREBANGORS,99920000,99924999,"373,98",7
RS,ERECHIMRS,99700000,99717999,"373,98",3
RS,ERVALGRANDERS,99750000,99759999,"373,98",7
RS,ESMERALDARS,95380000,95389999,"373,98",5
RS,ESTACAORS,99930000,99939999,"373,98",4
RS,FARROUPILHARS,95180000,95184999,"373,98",3
RS,FAXINALZINHORS,99655000,99659999,"373,98",7
RS,FLORESDACUNHARS,95270000,95274999,"373,98",3
RS,FLORIANOPEIXOTORS,99910000,99919999,"373,98",7
RS,FREDERICOWESTPHALENRS,98400000,98409999,"373,98",2
RS,GAURAMARS,99830000,99834999,"373,98",7
RS,GETULIOVARGASRS,99900000,99909999,"373,98",4
RS,GUABIJURS,95355000,95359999,"373,98",7
RS,IBIACARS,99940000,99949999,"373,98",7
RS,IBIRAIARASRS,95305000,95307999,"373,98",5
RS,IPIRANGADOSULRS,99925000,99929999,"373,98",7
RS,ITATIBADOSULRS,99760000,99769999,"373,98",7
RS,JACUTINGARS,99730000,99734999,"373,98",5
RS,JAQUIRANARS,95420000,95479999,"373,98",5
RS,LAGOAVERMELHARS,95300000,95304999,"373,98",4
RS,MACHADINHORS,99880000,99889999,"373,98",8
RS,MARCELINORAMOSRS,99800000,99809999,"373,98",7
RS,MARIANOMORORS,99790000,99794999,"373,98",7
RS,MAXIMILIANODEALMEIDARS,99890000,99894999,"373,98",6
RS,MONTEALEGREDOSCAMPOSRS,95236000,95239999,"373,98",5
RS,MUITOSCAPOESRS,95230000,95235999,"373,98",5
RS,MULITERNORS,99990000,99999999,"373,98",7
RS,NOVABASSANORS,95340000,95344999,"373,98",3
RS,NOVAPRATARS,95320000,95324999,"373,98",3
RS,PAIMFILHORS,99850000,99854999,"373,98",6
RS,PASSOFUNDORS,99000000,99139999,"373,98",3
RS,PAULOBENTORS,99718000,99719999,"373,98",5
RS,PINHALDASERRARS,95390000,95399999,"373,98",5
RS,PONTEPRETARS,99735000,99739999,"373,98",7
RS,PROTASIOALVESRS,95345000,95349999,"373,98",7
RS,QUATROIRMAOSRS,99720000,99724999,"373,98",7
RS,SANANDUVARS,99840000,99849999,"373,98",5
RS,SANTOEXPEDITODOSULRS,99895000,99899999,"373,98",8
RS,SAODOMINGOSDOSULRS,99270000,99289999,"373,98",8
RS,SAOJOAODAURTIGARS,99855000,99859999,"373,98",6
RS,SAOJORGERS,95365000,95369999,"373,98",7
RS,SAOJOSEDOOURORS,99870000,99877999,"373,98",6
RS,SAOJOSEDOSAUSENTESRS,95280000,95289999,"373,98",5
RS,SAOVALENTIMRS,99640000,99644999,"373,98",7
RS,SARANDIRS,99560000,99579999,"373,98",4
RS,SERTAORS,99170000,99174999,"373,98",7
RS,SEVERIANODEALMEIDARS,99810000,99819999,"373,98",7
RS,TAQUARUCUDOSULRS,98410000,98414999,"373,98",7
RS,TRESARROIOSRS,99725000,99729999,"373,98",7
RS,TUPANCIDOSULRS,99878000,99879999,"373,98",8
RS,VACARIARS,95200000,95229999,"373,98",4
RS,VANINIRS,99290000,99299999,"373,98",8
RS,VIADUTOSRS,99820000,99824999,"373,98",7
RS,VILAFLORESRS,95334000,95334999,"373,98",3
RS,AGUASANTARS,99965000,99969999,"419,59",7
RS,AJURICABARS,98750000,98757999,"419,59",5
RS,ALMIRANTETAMANDAREDOSURS,99523000,99524999,"419,59",3
RS,ALPESTRERS,98480000,98499999,"419,59",5
RS,ALTOALEGRERS,99430000,99434999,"419,59",7
RS,ALTOFELIZRS,95773000,95774999,"419,59",5
RS,AMETISTADOSULRS,98465000,98469999,"419,59",5
RS,ANDREDAROCHARS,95310000,95314999,"419,59",7
RS,ANTAGORDARS,95980000,95984999,"419,59",7
RS,ANTONIOPRADORS,95250000,95254999,"419,59",3
RS,ARARICARS,93880000,93889999,"419,59",4
RS,ARROIODOMEIORS,95940000,95944999,"419,59",3
RS,ARROIODOSALRS,95585000,95587999,"419,59",5
RS,ARVOREZINHARS,95995000,95996999,"419,59",7
RS,AUGUSTOPESTANARS,98740000,98749999,"419,59",5
RS,BALNEARIOPINHALRS,95599000,95599999,"419,59",5
RS,BARAORS,95730000,95734999,"419,59",3
RS,BARRAFUNDARS,99585000,99589999,"419,59",3
RS,BARROSCASSALRS,99360000,99369999,"419,59",7
RS,BENTOGONCALVESRS,95700000,95714999,"419,59",3
RS,BOAVISTADASMISSOESRS,98335000,98337999,"419,59",5
RS,BOAVISTADOSULRS,95727000,95729999,"419,59",7
RS,BOMPRINCIPIORS,95765000,95767999,"419,59",3
RS,BOMRETIRODOSULRS,95870000,95874999,"419,59",5
RS,BOQUEIRAODOLEAORS,95920000,95922999,"419,59",5
RS,BOZANORS,98733000,98734999,"419,59",4
RS,CAMARGORS,99165000,99169999,"419,59",7
RS,CAMBARADOSULRS,95480000,95499999,"419,59",7
RS,CAMPOBOMRS,93700000,93799999,"419,59",3
RS,CAMPOSBORGESRS,99435000,99439999,"419,59",7
RS,CANUDOSDOVALERS,95933000,95934999,"419,59",7
RS,CAPAODACANOARS,95555000,95559999,"419,59",3
RS,CAPITAORS,95935000,95936999,"419,59",7
RS,CAPIVARIDOSULRS,95552000,95554999,"419,59",5
